total_transactions,sent_received_ratio,transaction_density,value_range_sent,value_range_received,avg_value_ratio,total_ether_moved,balance_ratio,fan_in,fan_out,fan_in_out_ratio,unique_address_ratio,is_hub,active_lifespan_hours,avg_time_between_sent,avg_time_between_received,time_regularity,is_short_lived,contract_interaction_rate,contract_value_ratio,created_contracts_flag,erc20_activity_rate,erc20_sent_received_ratio,erc20_unique_tokens_sent,erc20_unique_tokens_received,erc20_token_diversity,erc20_avg_value_ratio,high_value_low_frequency,rapid_drain_indicator,dormancy_score,anomaly_score,FLAG
11,0.8333333331944445,5.745569969681672e-05,1.163604,1.8,1.1991589281851966,12.009049597,0.0003507036061122944,6,1,5.9999999939999995,0.6363636363057851,1,3190.8641666666667,9.83,31900.45,0.00030814612333053895,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.9472516115396,0.9992988385211516,10.37071483128509,0.17339094265784372,0
7,0.7499999998125,0.0009627789652051682,1.0699999999999998,1.9,1.3331179475785315,9.359243979999999,8.077789205354407e-05,1,1,0.9999999989999999,0.2857142856734694,0,121.17699999999999,612.46,1358.31,0.4508985430421253,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.3908270068345,0.9998384570513166,7.586686895500399,0.17285315910773075,0
367,0.9945652173858992,0.0009178109773043852,0.956942,0.9926369999999999,0.9945632482233959,50.6923317,0.005449065997383407,3,1,2.9999999969999998,0.010899182561278205,0,6664.407833333333,11.09,2162.14,0.0051291775740677625,0,0.0,0.0,0,0.0027247956403269754,0.0,0.0,1.0,1.0,0.0,5.017836746596738,0.9891609308086072,7.684429857853346,0.16932337187011226,0
2,0.9999999989999999,0.47961630695443647,0.0,0.0,0.9986954536375494,2.19856477,0.0006528031463667985,1,1,0.9999999989999999,0.9999999995,0,0.06949999999999999,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1910419662987857,0.9986952445466406,0.0,0.4325352053500341,0
744,0.9893048128315794,0.0005791044767290174,5.938706,5.939842,1.0077777704232025,666.5251569000002,0.0015025619207779631,4,3,1.3333333328888888,0.009408602150524989,1,21412.371166666668,41.49,3394.1,0.012224153678438402,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.3485933031825,0.9969993848254709,8.14223497965565,0.17221275434556654,0
3,1.9999999979999998,0.7653061224489796,90.822663,0.0,0.4999952116385404,196.72626973,4.794850231694093e-06,1,2,0.49999999975,0.9999999996666666,0,0.06533333333333333,1.96,0.0,1959999999.9999998,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.178434561821229,0.9999904103658501,1.085189268335969,0.6592450097033771,0
4,0.3333333332222222,1.035021103433411e-05,0.0,0.48325,1.6469716241323686,1.12860901,0.291162844525614,2,1,1.9999999979999998,0.7499999998125,0,6441.0925,0.0,123369.2,0.0,0,0.0,0.0,0,3.25,0.0,0.0,13.0,13.0,0.0,10.562142182768193,0.5489912888271979,11.722944870203857,0.17542379378683798,0
37,0.027777777777006175,6.156147349882555e-05,0.0,2.614696,12.78590185254603,13.354608034,0.4758363568100035,2,1,1.9999999979999998,0.08108108107888971,0,10017.0875,0.0,16271.2,0.0,0,0.0,0.0,0,0.35135135135135137,0.0,0.0,13.0,13.0,0.0,10.94823862712681,0.35516379622297173,9.69721340926492,0.2980360509787329,0
42,0.6153846153609468,0.00022105086317204201,2.908541,0.9961960000000002,1.6139075820553719,26.154990650000002,0.0034251523999904335,3,1,2.9999999969999998,0.09523809523582767,0,3166.692,4700.39,4415.2,1.0645927704291844,0,0.0,0.0,0,0.047619047619047616,0.0,0.0,2.0,2.0,0.0,8.212257721767367,0.9931730782948694,9.11785110964026,0.1712194409049838,0
16,0.999999999875,0.00025673837957967114,24.901753,24.9,0.9998801521518449,204.2468835,5.9914941125356685e-05,7,1,6.999999992999999,0.49999999996875,1,1038.6708333333333,3.97,7786.06,0.0005098856160881743,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.814149994641609,0.9998801766996747,8.960728350920288,0.17342623193602613,0
2,0.9999999989999999,4.877088826662654e-05,0.0,0.0,0.9997479998000504,9.99874,0.0001260158779880249,1,1,0.9999999989999999,0.9999999995,0,683.4678333333334,0.0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,0.0,1.0,1.0,0.0,11.537552108667201,0.9997479998000504,0.0,0.1735470501046909,0
48,0.06666666666518518,7.704654895666131,1062.454277,649.7315179999999,14.999989272526319,4001.9985850000003,3.53550599768552e-07,45,3,14.999999995,0.9999999999791668,1,0.10383333333333335,1.89,0.01,188.9999811000019,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.4724496690151865,0.9999992928530735,1.0647107369924282,6.155530119142559,0
4,0.9999999995,0.012408872343725763,99.999016,12.284328000000002,0.9999902574059408,201.9990158,4.872390076244756e-06,2,2,0.9999999995,0.99999999975,0,5.3725000000000005,160.48,0.69,232.5797098078555,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.311552756182175,0.9999902554356436,5.088645167731283,0.16383774216249616,0
60,0.935483870937565,0.0002868388030943405,0.013514,0.013514,0.7792029779868408,0.1587646,0.15688383835638522,1,2,0.49999999975,0.04999999999916667,0,3486.2786666666666,6.92,6741.16,0.0010265295587108113,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.202356178233809,0.72878202875795,8.817161478281095,0.08602201456193091,0
17,0.0,0.00016919727735703504,0.0,131.15309,0.0,787.7214998,0.9999999999987306,4,0,3999999999.9999995,0.235294117633218,0,1674.5738333333331,0.0,5910.26,0.0,0,0.058823529411764705,0.0,1,0.058823529411764705,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.68461428564623,0.6416226427612655,0
2,0.9999999989999999,4.717668754549602e-05,0.0,0.0,0.9997094617760952,3.097255979,0.00014501255398334883,1,1,0.9999999989999999,0.9999999995,0,706.5636666666667,0.0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,0.0,1.0,1.0,0.0,10.398844043983965,0.9997100162976713,0.0,0.1735356959463097,0
137,0.9855072463625288,0.00033567091783675136,1.9234619999999998,1.992042,1.0109519759096577,35.970686650000005,0.0018541779768373096,1,1,0.9999999989999999,0.014598540145878844,0,6802.297166666667,3.15,5911.94,0.0005328200218539882,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.668840811083463,0.9962985074942027,8.685431036696718,0.1721720354456678,0
11,0.5714285713469388,9.680441583023252e-05,5.262845,5.316654,1.7447964029836043,20.48617581,0.0014891083275591051,4,1,3.9999999959999997,0.45454545450413225,0,1893.8529999999998,7.71,16228.62,0.00047508660625484634,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.181664137224503,0.997026212027243,9.695068191332055,0.17260369343176934,0
3,1.9999999979999998,0.009526228883525974,99.901562,0.0,0.4999951287079208,201.9990158,4.872390076244756e-06,1,2,0.49999999975,0.9999999996666666,0,5.248666666666667,157.46,0.0,157460000000.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.575858460597484,0.9999902554356436,5.065502195537096,0.16612092785096017,0
4,0.9999999995,0.012385818238117356,98.999016,74.98723799999999,0.9999902574059408,201.9990158,4.872390076244756e-06,2,2,0.9999999995,0.99999999975,0,5.382499999999999,161.17,0.3,537.2333315425554,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.313411900344683,0.9999902554356436,5.090493369341659,0.1638560020703787,0
172,0.9770114942416435,0.0006423777657817466,0.970671,0.970671,1.0165207799196336,10.401723988,0.0034341422669718564,2,3,0.6666666664444444,0.029069767441691458,0,4462.5869999999995,156.16,2925.08,0.0533865740424011,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.563537354034865,0.9931552212185599,8.033411884360238,0.17087975998331462,0
123,0.9218749999855956,0.002255197818435307,54.113952999999995,54.114000000000004,1.0846886065726407,1716.8787883999998,2.6333610331401118e-05,7,1,6.999999992999999,0.06504065040597527,1,909.0111666666667,25.48,828.71,0.030746582037104963,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.772224431272715,0.9999473341848563,6.751323666471282,0.17186566388718602,0
4112,0.9460482725977539,0.0021743157503155176,499.492503,499.979,1.0569866031543034,129987.63233,1.9819975037774276e-05,12,3,3.9999999986666666,0.0036478599221781006,1,31519.494499999997,19.34,876.72,0.02205949447939814,0,0.0,0.0,0,0.0012159533073929961,0.0,0.0,5.0,5.0,0.0,9.612732921556601,0.999960360860604,6.7991227494538915,0.1719340522921738,0
6,1.999999999,6.699290723760107e-05,39.95,59.9,0.4999833610482534,120.19800000000001,1.6639211966782815e-05,1,2,0.49999999975,0.49999999991666666,0,1492.6953333333333,22387.89,5.08,4407.064959762389,0,0.0,0.0,0,0.3333333333333333,0.0,0.0,2.0,2.0,0.0,12.320595540425407,0.9999667221131453,10.016547005174697,0.17360526106979554,0
34,0.21428571427806123,6.331694219096137e-05,89.748073,16.99847,4.666526539267619,248.0390995,1.5041769654485295e-05,10,4,2.499999999375,0.4117647058702423,1,8949.684666666666,5464.42,18006.95,0.30346171894738955,0,0.0,0.0,0,0.08823529411764706,0.011141832994366956,1.0,2.0,3.0,0.02228366496098301,12.696009584484806,0.9999699172840918,10.06357926372137,0.17360923356342647,0
4,0.0,1.7374909987106948e-05,0.0,19.21076,0.0,33.443870000000004,0.9999999999700993,2,0,1999999999.9999998,0.499999999875,0,3836.950333333333,0.0,57554.25,0.0,0,0.25,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.960500635011,0.6439713171521345,0
4,0.9999999995,0.011208249271463798,0.98421,0.98421,0.9991012225771154,1.9929278799999999,0.0004500514085587225,2,1,1.9999999979999998,0.7499999998125,0,5.9479999999999995,69.63,108.81,0.6399228012072427,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.8162226410095346,0.9991003010905468,5.189840890211953,0.1644930204030417,0
291,0.7425149700554341,0.00033281407094889196,25.455806000000003,25.450998,1.3453452957733028,110.17223514,0.0005319926560897038,5,2,2.49999999875,0.024054982817786754,1,14572.701166666666,310.33,5005.28,0.062000527443007776,0,0.0,0.0,0,0.006872852233676976,0.0,0.0,2.0,2.0,0.0,7.196757904717996,0.9989365804010939,8.57859116118087,0.17305244122294705,0
8,1.6666666661111111,1.445197522823056e-05,44.060669,0.99,24.410099934026753,46.26868277,-0.9520193818357104,3,3,0.9999999996666666,0.74999999990625,1,9225.959166666667,160.84,184251.12,0.0008729390627313373,0,0.0,0.0,0,0.125,44054765510.0,1.0,0.0,1.0,44054766000.0,13.345356574428667,40.68349795433918,12.124932869630628,0.805951423475797,0
4,2.9999999969999998,0.06123698714023271,95.70971,0.0,0.33332820791749174,201.998446,7.69312849066278e-06,1,3,0.3333333332222222,0.99999999975,0,1.0886666666666664,21.77,0.0,21770000000.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.311314038594729,0.9999846138514853,3.125443880075648,0.12516176472020932,0
5,0.6666666664444444,0.0002917156262726094,0.546025,0.662864,1.498418022830678,1.954123601,0.0005272025776392008,3,1,2.9999999969999998,0.79999999984,0,285.66633333333334,3.02,5711.32,0.0005287744339311177,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.423444348891114,0.9989461494145293,8.650909067022729,0.17308817445378757,0
920,0.06113033448666536,0.0006477007815573004,50.989118,1.992538,16.357256321754065,722.3573554,3.806981100750889e-05,1,53,0.01886792452794589,0.05869565217384924,1,23673.48283333333,6238.72,1256.93,4.963458585597476,0,0.0,0.0,0,0.008695652173913044,0.0,0.0,8.0,8.0,0.0,9.261218088054788,0.9999238632958752,8.922211533072465,0.17313108048060358,0
5,1.49999999925,0.7751937984496123,1488.6335210000002,1739.9381779999999,0.6666661949018825,4001.9985850000003,3.53550599768552e-07,2,3,0.6666666664444444,0.9999999998,0,0.1075,1.88,0.4,4.699999988249999,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.758593090925885,0.9999992928530735,1.1878434223960523,0.6670794518432551,0
71,1.2187499999619142,0.00020153481535224098,10.685747,9.995208,0.8202526587871846,202.8556508,0.00015857221562714006,9,22,0.40909090907231405,0.43661971830370955,1,5871.6075,2863.7,7519.13,0.3808552319217275,0,0.0,0.0,0,0.5070422535211268,0.32034926059839,4.0,5.0,9.0,0.4004365752506362,9.465248158045084,0.9996829065311384,9.248005067469336,0.17340443144785717,0
2,0.9999999989999999,1.3749077952459815e-05,0.0,0.0,0.9045226121562587,1.895,0.050131926094917185,1,1,0.9999999989999999,0.9999999995,0,2424.4049999999997,0.0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,0.0,1.0,1.0,0.0,11.08912082668782,0.9045226121562587,0.0,0.14036284769400592,0
19,2.7999999994399998,4.498872700892543e-05,9.79,5.415445999999999,0.35682843639941664,46.45730761,0.0004404149971694751,4,7,0.5714285713469388,0.5789473683905817,1,7038.800333333334,9756.62,57147.06,0.17072829293405176,0,0.0,0.0,0,0.5789473684210527,0.2729087326312313,2.0,4.0,6.0,0.22742385244362948,10.514992367972168,0.9991195579376748,11.111024198826522,0.17334123432545928,0
242,0.9999999999917355,0.0013713705431874052,1.632854,1.632854,0.9982509808707097,153.44908346,0.0008754258870118414,1,2,0.49999999975,0.012396694214824807,0,2941.0966666666664,7.02,1451.37,0.004836809359429479,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.1376614510540515,0.9982506796133052,7.285773819177031,0.1720017621919161,0
19,1.1111111109876544,0.00012301922855289244,223.183865,157.040792,0.9181075116828243,1001.2843579,-0.009959538488052557,3,6,0.49999999991666666,0.47368421050138504,1,2574.1233333333334,12370.51,3415.81,3.621545109358067,0,0.0,0.0,0,0.3157894736842105,0.9916699100817749,1.0,4.0,5.0,1.9833398201635497,12.926380989831115,1.020119457485271,9.66696236516857,0.18018666702421027,0
18,0.0,7.937818656563882e-05,0.0,23.199495,0.0,126.86439579999998,0.9999999999921175,7,0,7000000000.0,0.38888888886728395,1,3779.375833333333,0.0,12597.92,0.0,0,0.05555555555555555,0.0,1,0.1111111111111111,0.0,0.0,2.0,2.0,0.0,0.0,0.0,9.441366374980175,0.6383511473832946,0
124,0.0,0.0005468623551862176,0.0,1.146855,0.0,57.13392745,0.9999999999824973,3,0,3000000000.0,0.024193548386901666,0,3779.135,0.0,1828.61,0.0,0,0.008064516129032258,0.0,1,0.016129032258064516,0.0,0.0,2.0,2.0,0.0,0.0,0.0,7.511858108369192,0.6424377267753798,0
35,2.49999999975,3.5860411401910015e-05,8.72,4.947767,0.449950006921748,44.82000543,-0.058768278755677784,7,18,0.38888888886728395,0.7142857142653062,1,16266.7775,37703.86,3341.02,11.285134479885997,0,0.0,0.0,0,1.2285714285714286,0.7770909341453018,9.0,26.0,35.0,1.7932867709233746,10.18362433196138,1.124875261499192,10.622445744435591,0.2126725293100158,0
2,0.9999999989999999,0.5102040816326531,0.0,0.0,0.9997644481498145,3.9986569640000003,0.00011794860227526418,1,1,0.9999999989999999,0.9999999995,0,0.06533333333333333,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.592947138445803,0.9997641301158636,0.0,0.4571173534610956,0
227,0.0,0.0005800538146843051,0.0,1.019167,0.0,196.615141,0.999999999994914,5,0,5000000000.0,0.02202643171796464,0,6522.383333333333,0.0,1723.98,0.0,0,0.004405286343612335,0.0,1,0.00881057268722467,0.0,0.0,2.0,2.0,0.0,0.0,0.0,7.452970735195349,0.6401830134879378,0
6,1.999999999,0.7255139056831923,1632.104682,728.4060439999997,0.4999995282353823,4001.998113,4.7140077199719774e-07,2,4,0.499999999875,0.9999999998333333,1,0.13783333333333334,2.07,0.0,2069999999.9999998,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.537431321719664,0.9999990569710145,1.1216775615991057,0.6277306223790052,0
5,0.6666666664444444,0.000100388342263211,0.7553779999999994,4.75,1.499863724457405,18.469159988999998,4.548181944684102e-05,1,2,0.49999999975,0.59999999988,0,830.1096666666667,21759.82,2095.65,10.3833273685919,0,0.0,0.0,0,0.2,0.0,0.0,1.0,1.0,0.0,10.736238722542474,0.9999090403898312,10.079810738353036,0.1735596542438093,0
107,0.0,0.0004718747229941024,0.0,0.520178,0.0,24.93156573,0.9999999999598902,2,0,1999999999.9999998,0.01869158878487204,0,3779.2516666666666,0.0,2119.21,0.0,0,0.009345794392523364,0.0,1,0.009345794392523364,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.65927041936405,0.643611332470212,0
1,0.0,1.0,0.0,0.0,0.0,35.0,0.9999999999714286,1,0,999999999.9999999,0.9999999989999999,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,1.316566415265587,0
3,1.9999999979999998,0.009671179883945842,97.79901600000001,0.0,0.4999951287079208,201.9990158,4.872390076244756e-06,1,2,0.49999999975,0.9999999996666666,0,5.17,155.1,0.0,155099999999.99997,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.560759944396317,0.9999902554356436,5.050496827521386,0.1660061200175918,0
20,2.3333333329444446,2.2471635655416208e-05,5.634278,5.669160000000001,0.42826248534847466,14.89336567,0.0003604698977111418,6,10,0.59999999994,0.79999999996,1,14833.5145,7575.4,130659.21,0.057978308609090326,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.071604917452976,0.9992793198538368,11.836714827167897,0.1734121652575798,0
136,0.8888888888765432,0.00013364859989825018,426.3143280000001,327.7450580000001,1.1249893883778561,11539.572581,4.716902001172592e-06,4,5,0.79999999984,0.06617647058774871,1,16959.898333333334,905.51,13328.35,0.06793864206746762,0,0.0,0.0,0,0.058823529411764705,0.9911190053285968,2.0,4.0,6.0,1.6518650088809947,13.421793117050617,0.9999905662460417,9.56344916474983,0.1735603850355027,0
17,2.39999999952,1.930939823623413e-05,31.350049,31.951649999999997,0.41653787739560116,97.70916838,0.0001545287944845107,5,8,0.624999999921875,0.7647058823079584,1,14673.338333333335,2385.79,170354.16,0.014004882534127643,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.258658551730019,0.9996909901414861,12.05954835241392,0.17355144780311405,0
5,1.49999999925,0.07313149041977475,50.492858000000005,75.61965599999999,0.6666564158283831,201.998446,7.69312849066278e-06,2,3,0.6666666664444444,0.9999999998,0,1.1395000000000002,20.17,3.92,5.145408161952703,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.134158957616749,0.9999846138514853,3.222469360378331,0.11574077317157201,0
13,0.8571428570204082,0.00013519032145450644,15.011024,15.011,1.166558631774249,82.54373376000001,4.6305392618499525e-05,5,2,2.49999999875,0.5384615384201183,1,1602.6788333333332,6.53,13731.65,0.00047554372562652884,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.837214549717556,0.999907393478716,9.52800688422833,0.17353154249439431,0
126,1.79999999996,0.0008415141644866329,100.567163,182.99975,2.0432044187585854,1490.9249986,-0.5724456486415154,11,19,0.5789473683905817,0.23809523809334845,1,2495.5016666666666,901.61,1704.44,0.528977259392804,0,0.0,0.0,0,0.19047619047619047,0.9999789988462612,5.0,7.0,12.0,1.1817933626451385,9.752552503189836,3.6777678488674956,7.865974592882687,0.5531985405507471,0
17,0.8888888887901234,5.927144515846778e-05,0.213753,0.213924,1.115899971275875,1.507806628,0.004063552900058181,9,1,8.999999991,0.588235294083045,1,4780.267000000001,247.72,31648.25,0.007827289028619028,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.367993120346616,0.9919057841530999,10.37026629993562,0.17092357732872138,0
1393,0.95646067415596,0.002478474590520146,720.262425,720.2870079999999,1.0452390904923996,4382.262661000001,0.00013487134152405955,6,10,0.59999999994,0.011486001435741935,1,9367.320833333333,14.23,775.77,0.018343065599316366,0,0.0,0.0,0,0.0021536252692031586,0.0,0.0,3.0,3.0,0.0,7.169357683421696,0.9997302939859799,6.673297967767654,0.17161673200694577,0
2,0.9999999989999999,0.01957905041605482,0.0,0.0,0.9929472454423284,0.6216706000000001,0.003538851598356346,1,1,0.9999999989999999,0.9999999995,0,1.7025000000000001,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.8225516696804704,0.9929472522252297,0.0,0.15581150386343556,0
112,0.0,0.0003842662855568542,0.0,1.000786,0.0,31.626524300000003,0.999999999968381,6,0,6000000000.0,0.05357142857095026,1,4857.742499999999,0.0,2602.36,0.0,0,0.008928571428571428,0.0,1,0.03571428571428571,0.0,0.0,4.0,4.0,0.0,0.0,0.0,7.864558197391009,0.6392238740939955,0
3,1.9999999979999998,0.00950962056613941,100.59901599999999,0.0,0.4999951287079208,201.9990158,4.872390076244756e-06,1,2,0.49999999975,0.9999999996666666,0,5.257833333333334,157.73,0.0,157729999999.99997,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.577603083576047,0.9999902554356436,5.06720464558415,0.1661340823992525,0
5,1.49999999925,0.06377551020408163,56.420570999999995,4.083430000000007,0.6666566930561058,201.998488,7.485204542682097e-06,2,3,0.6666666664444444,0.9999999998,0,1.3066666666666669,25.94,0.28,92.64285681198979,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.270771825343631,0.9999850296930693,3.30395199722332,0.12315127624829579,0
380,0.9689119170934254,0.0012965098160464105,30.1984,16.099997000000002,1.0318425853551294,1052.9376029,0.00011765536975665202,5,1,4.999999995,0.015789473684168977,1,4884.909666666667,16.69,1502.46,0.011108448810609862,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.683504889067039,0.9997647170605397,7.326564293181882,0.1725643364212712,0
285,0.9520547945140271,0.0007153641032602229,625.9058979999998,371.906,1.0503455243318425,37158.25137,6.75136398378892e-06,17,1,16.999999983,0.0631578947366205,1,6639.975333333334,5.95,2723.09,0.002185017755563648,0,0.0,0.0,0,0.0035087719298245615,0.0,0.0,1.0,1.0,0.0,12.138036131376225,0.9999864973028579,7.912071540086318,0.17309828847796144,0
11,0.0,8.270876934012989e-05,0.0,29.811,0.0,105.2637501,0.9999999999905,2,0,1999999999.9999998,0.18181818180165288,0,2216.613,0.0,12090.62,0.0,0,0.09090909090909091,0.0,1,0.09090909090909091,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.400267929669527,0.6439195697557578,0
297,0.5631578947338781,0.0002478640606667735,1.423617,1.043053,1.767756953066348,210.239041,0.002241861420009798,4,1,3.9999999959999997,0.01683501683496015,0,19970.624166666665,148.18,6223.06,0.023811436817253277,0,0.0,0.0,0,0.013468013468013467,0.0,0.0,4.0,4.0,0.0,8.282903721938839,0.9955263065038841,8.759706335104067,0.17198409853805335,0
4,0.9999999995,0.01234186979327368,0.07632100000000008,0.2709899999999976,0.9999898415643568,201.9989738,5.080312937683447e-06,2,2,0.9999999995,0.99999999975,0,5.401666666666667,161.23,0.82,196.62195097972932,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.316965211920392,0.9999898395940595,5.094056902235328,0.1638906731581109,0
